	ST.00010415_t1	ST.00010415_t2	ST.00010421_t1	ST.00010421_t2	ST.00011458_t1	ST.00011458_t2	ST.00044073_t1	ST.00044073_t2	ST.00044885_t1	ST.00044885_t2	ST.00045433_t1	ST.00045433_t2	ST.00057286_t1	ST.00057286_t2	ST.00057532_t1	ST.00057532_t2	ST.00060623_t1	ST.00060623_t2	ST.00062958_t1	ST.00062958_t2	ST.00075023_t1	ST.00075023_t2	ST.00128432_t1	ST.00128432_t2	ST.00177454_t1	ST.00177454_t2	ST.00242187_t1	ST.00242187_t2	ST.00286016_t1	ST.00286016_t2	ST.00286572_t1	ST.00286572_t2	ST.00287578_t1	ST.00287578_t2	ST.00295414_t1	ST.00295414_t2	ST.00319255_t1	ST.00319255_t2	ST.00320227_t1	ST.00320227_t2	ST.00339988_t1	ST.00339988_t2	ST.00360236_t1	ST.00360236_t2	ST.00418342_t1	ST.00418342_t2	ST.00423444_t1	ST.00423444_t2	ST.00466055_t1	ST.00466055_t2	ST.00505289_t1	ST.00505289_t2	ST.00525539_t1	ST.00525539_t2	ST.00531850_t1	ST.00531850_t2	ST.00550067_t1	ST.00550067_t2	ST.00596988_t1	ST.00596988_t2	ST.00597582_t1	ST.00597582_t2	ST.00606222_t1	ST.00606222_t2	ST.00611296_t1	ST.00611296_t2	ST.00616972_t1	ST.00616972_t2	ST.00622319_t1	ST.00622319_t2	ST.00624870_t1	ST.00624870_t2	ST.00630737_t1	ST.00630737_t2	ST.00631493_t1	ST.00631493_t2	ST.00632345_t1	ST.00632345_t2	ST.00634998_t1	ST.00634998_t2	ST.00641613_t1	ST.00641613_t2	ST.00648002_t1	ST.00648002_t2	ST.00651926_t1	ST.00651926_t2	ST.00652037_t1	ST.00652037_t2	ST.00653378_t1	ST.00653378_t2	ST.00656708_t1	ST.00656708_t2	ST.00659767_t1	ST.00659767_t2	ST.00660767_t1	ST.00660767_t2	ST.00685031_t1	ST.00685031_t2	ST.00705243_t1	ST.00705243_t2	ST.00705245_t1	ST.00705245_t2	ST.00708220_t1	ST.00708220_t2	ST.00709819_t1	ST.00709819_t2	ST.00714687_t1	ST.00714687_t2	ST.00718962_t1	ST.00718962_t2	ST.00723045_t1	ST.00723045_t2	ST.00730777_t1	ST.00730777_t2	ST.00731125_t1	ST.00731125_t2	ST.00731336_t1	ST.00731336_t2	ST.00731705_t1	ST.00731705_t2	ST.00732959_t1	ST.00732959_t2	ST.00739471_t1	ST.00739471_t2	ST.00745902_t1	ST.00745902_t2
LPC(18:0)	19.2506	24.4517	29.4389	21.9856	32.6842	36.1521	25.5706	16.6403	20.9156	21.619	23.2088	33.8754	19.4769	21.6292	29.9108	32.9446	17.6738	24.0571	17.7616	29.8744	22.5126	24.9315	42.1925	39.9693	12.2883	14.5116	34.4687	37.048	25.5283	27.1391	38.2541	29.4593	23.0337	24.4507	34.7244	29.8878	29.3375	29.3116	30.4446	30.0044	25.2925	25.2235	28.7109	39.3074	26.6665	27.9771	17.2929	19.4634	25.9199	27.7308	16.58	24.5946	24.8961	25.5061	25.8436	26.6348	17.5915	25.3326	22.4543	26.8603	37.095	22.3433	21.7836	24.0303	21.9989	25.9643	29.4987	22.8487	22.2448	22.2112	28.3369	23.6974	22.6489	16.2295	37.7011	28.2788	30.2294	40.1271	15.649	21.8738	29.0536	35.1124	28.7201	23.2446	19.5876	19.5232	17.1737	20.9284	12.4786	14.3601	27.7291	25.6709	29.5884	30.3104	29.3069	39.6186	19.4681	28.3206	15.7488	19.531	24.252	27.8364	15.2465	25.1687	25.6224	33.0304	20.5638	22.9182	33.9321	32.3157	29.6183	28.6226	19.1078	13.5132	36.1988	32.6064	26.1392	19.2213	29.4881	23.9746	26.7891	38.9899	27.7151	16.9806	26.7447	33.6257
TAG54:6FA18:1	11.1086	10.1242	17.5228	22.5968	20.5699	9.5748	8.0299	8.8954	5.408	5.4109	7.1015	12.0208	10.6184	9.2774	4.0337	5.3813	6.2022	7.587	10.566	11.9179	9.0867	9.1	13.5967	18.6501	2.5612	2.379	13.6369	5.6128	3.8761	3.4998	32.4128	14.0019	2.8376	6.9619	20.2094	14.6324	9.0796	16.2967	13.1357	8.1763	7.2892	6.633	8.3304	13.3443	3.291	3.4284	4.8625	3.8375	6.379	3.9592	3.6225	5.4348	6.4014	12.4111	4.1833	5.353	6.9869	2.5292	16.4564	10.1116	4.9174	4.0966	6.2449	8.2979	19.554	15.2359	4.9523	9.4944	5.1472	5.3526	1.9452	2.0063	3.1655	2.6699	10.801	3.4369	15.1803	17.9968	8.2719	5.3791	5.3231	10.8286	2.16	3.4575	5.5115	6.0092	3.2771	7.8434	2.3494	6.3945	9.0037	4.3417	6.3098	5.5674	3.4884	6.9945	8.1856	4.4682	5.6563	6.6943	3.4034	3.7677	6.9446	6.1153	7.2941	6.182	5.2832	3.7084	20.0627	6.8041	11.7433	8.0132	3.8703	2.9642	12.5941	6.0516	3.3959	4.0491	7.133	4.8722	10.917	15.3427	3.575	1.739	5.3773	5.6909
PC(18:2/20:2)	0.3612	0.4094	0.5836	0.4755	1.0319	1.0037	0.15905	0.15905	0.15905	0.15905	0.4027	0.4029	0.5102	0.5597	0.8264	0.6204	0.3991	0.4662	0.6329	0.645	0.6164	0.5422	0.6648	0.4507	0.4373	0.6838	0.4731	0.6519	0.15905	0.15905	0.6411	0.429	1.279	1.5465	0.4941	0.5018	1.3343	1.6469	0.5682	0.5171	0.7998	0.6439	0.9132	0.6831	0.5544	0.5568	0.5355	0.6324	0.15905	0.15905	0.3181	0.3479	0.5142	0.6716	0.3876	0.4525	0.3476	0.4056	0.15905	0.15905	0.6463	0.4973	0.3748	0.6776	0.15905	0.15905	0.5742	0.4592	0.6586	0.8753	0.4659	0.4391	0.672	0.9157	0.8354	0.558	0.7558	0.7779	0.4757	0.5121	0.4365	0.6502	0.4044	0.9756	0.4479	0.5091	0.5756	0.4394	0.5078	0.7746	0.4674	0.4779	0.517	0.5211	0.589	0.6334	0.514	0.7321	0.15905	0.15905	0.15905	0.15905	0.3411	0.4751	0.5536	0.6146	0.4861	0.4716	0.15905	0.15905	0.5798	0.5715	0.6641	0.4719	0.8467	0.7813	0.15905	0.15905	0.15905	0.15905	0.5023	0.5587	0.15905	0.15905	0.15905	0.15905
MAG(18:0)	0.7832	1.7055	0.6769	1.6249	0.7637	1.4128	0.4863	1.3532	0.5534	0.5126	0.671	0.7031	0.5789	1.7338	0.6385	1.4341	0.7304	0.6977	0.7003	1.0831	0.8647	0.8282	0.6155	1.598	0.6157	1.6863	0.777	1.9234	0.8778	1.2349	0.6421	0.6345	0.7645	1.5543	0.6038	0.7026	0.6272	1.456	0.7542	0.7295	0.7029	2.229	0.7578	1.8568	0.6558	0.7346	0.7726	0.7711	0.5801	0.56	0.7394	1.5037	0.7543	0.8148	0.6604	1.7051	0.7101	0.7272	0.659	0.712	0.7253	0.7608	0.6318	0.6778	0.7672	0.7827	0.7665	0.7266	0.7295	1.375	1.4692	1.75	0.6932	0.676	0.7999	0.7992	0.5332	2.035	0.7046	0.6278	0.8091	1.3919	0.6421	1.3481	0.6974	1.3799	0.7641	1.3301	0.573	0.6241	0.7682	0.7693	0.7156	2.1984	0.6573	1.6014	0.7436	1.3518	0.8406	1.2198	1.3945	1.5698	0.6638	1.5742	0.8434	1.6048	0.8222	2.0672	1.4683	1.3237	1.4017	1.4762	1.3661	1.2526	1.691	1.4977	1.3383	1.2867	1.9236	1.5528	1.8486	1.8868	1.5566	1.4659	1.6832	1.7045
LPC(16:0)	59.6809	79.7608	89.4255	68.2228	76.8461	75.9949	67.4255	50.9611	56.1337	50.5793	55.7502	82.2694	53.865	61.532	84.5858	81.9287	60.0236	72.4946	50.1847	74.2326	76.4742	93.3345	102.6545	89.7612	43.3314	45.5572	77.3903	69.5615	64.3631	59.8157	101.521	82.321	61.466	67.4956	93.039	91.6837	70.1089	84.6074	89.3838	91.1652	90.7249	95.8572	68.4929	98.8603	59.7645	67.7235	48.9413	51.2685	69.9041	71.4845	52.911	78.4937	71.9439	80.0085	72.0528	71.9664	54.0657	78.3358	53.8997	70.3388	89.9089	59.6152	53.4982	59.569	61.5932	72.5371	88.2359	77.2035	60.6838	61.1615	86.6075	71.6003	65.0774	65.485	88.272	66.9088	73.0033	108.8954	60.5329	64.7047	65.4784	82.2309	80.6179	58.1015	43.6544	51.3849	40.164	52.3524	43.5002	66.991	71.6516	68.6093	78.9842	79.6724	78.9294	99.5791	53.263	66.0995	58.4597	68.4275	58.7882	64.1331	44.2813	55.1032	63.8996	82.7373	47.7494	57.1451	87.9506	85.6341	75.4535	81.0864	59.86	47.032	101.4163	82.1083	75.6832	58.4886	79.5223	58.1151	83.5274	115.3715	110.0966	64.5735	68.6316	98.3563
DAG(14:0/20:0)	0.0539	0.0656	0.1643	0.0542	0.0715	0.0786	0.019	0.019	0.1089	0.131	0.0396	0.0726	0.0617	0.0765	0.0719	0.074	0.0381	0.0427	0.019	0.019	0.0875	0.0706	0.019	0.019	0.0912	0.0773	0.0941	0.1	0.0768	0.0591	0.0831	0.1618	0.0629	0.0579	0.0953	0.0999	0.0886	0.0539	0.0627	0.1215	0.16	0.1429	0.099	0.1196	0.0484	0.0427	0.0714	0.0395	0.1644	0.1794	0.0627	0.0739	0.0678	0.0815	0.0896	0.0829	0.0614	0.1405	0.0596	0.0447	0.136	0.1248	0.0385	0.0475	0.019	0.019	0.1271	0.1641	0.0713	0.0727	0.0887	0.0807	0.038	0.1621	0.0943	0.0958	0.324	0.1725	0.0534	0.0537	0.1112	0.0814	0.019	0.019	0.0589	0.0779	0.0441	0.0836	0.1019	0.105	0.118	0.1467	0.0891	0.0767	0.0563	0.1	0.0665	0.0419	0.019	0.019	0.0394	0.0478	0.0502	0.0514	0.0908	0.0658	0.0968	0.1024	0.1175	0.1009	0.0617	0.0449	0.0443	0.0458	0.1804	0.1449	0.019	0.019	0.1066	0.0702	0.0787	0.0928	0.0789	0.067	0.1216	0.0682
PC(18:0/20:3)	13.3301	14.8407	20.3887	12.4892	26.1714	33.2683	12.5031	10.0514	15.5324	20.9217	35.3635	35.3572	7.334	10.4401	32.3415	32.7167	11.546	14.0882	13.6515	24.3453	17.8648	18.1352	32.1045	22.9455	12.1757	17.722	21.0139	17.5129	24.0114	23.7477	13.9325	11.6181	19.5088	15.5276	20.9408	21.7093	28.6603	27.7019	30.9685	16.6572	20.4004	18.752	33.8005	31.1815	25.7562	24.4937	22.7776	19.3536	28.167	34.0075	19.0568	21.2337	18.7085	27.7158	18.4794	19.1659	15.8879	22.9464	27.9366	23.8101	24.7364	19.3569	10.9077	17.0904	6.7016	4.9637	32.082	24.1237	23.6699	26.8694	16.1291	11.3252	22.4631	21.393	23.646	20.1734	37.8495	29.5482	11.6704	15.1363	24.7844	32.2788	15.9137	21.1244	20.8541	25.3963	16.652	26.073	19.1016	24.5576	22.3476	19.3609	27.2541	24.2929	25.0156	28.1797	30.6844	24.4682	15.1016	18.0914	26.1577	24.6009	14.8888	12.8847	35.849	31.9506	32.9459	19.5045	25.243	23.6722	19.1603	15.2227	14.3989	13.8407	24.0957	28.6097	27.2453	18.5072	21.9245	13.3455	21.7813	27.8436	23.3401	19.3294	16.3701	13.3738
TAG52:6FA18:3	2.6099	2.8319	4.4054	4.8623	3.8079	3.3693	1.7807	1.9739	1.5014	1.4302	2.1807	4.5883	1.3672	1.714	1.0129	1.2979	1.4397	1.3232	2.9731	2.8676	2.9404	2.9291	2.8304	3.2597	0.4533	0.511	2.9297	1.1198	1.0461	0.9178	5.9876	1.9206	0.5612	1.9421	4.7061	2.9431	3.1531	3.8813	4.0546	2.2453	3.2371	2.3038	2.7216	3.5592	0.8084	0.8698	1.421	0.965	2.0489	1.2249	0.8466	1.2287	2.3889	3.2847	1.331	1.5259	2.4335	0.8388	2.9411	3.4605	1.4691	1.2842	1.272	1.9432	3.3041	1.2887	1.3835	2.9941	1.489	1.6286	0.4895	0.5597	0.986	0.7995	2.9341	1.1541	3.3847	6.5265	2.2537	1.6874	1.462	3.3355	0.4713	0.5625	1.8287	1.5324	0.6449	1.3097	0.7582	2.0127	2.02	1.1786	2.3775	1.6453	0.9882	1.2423	2.2912	1.1817	1.4121	1.3935	0.8379	1.1236	1.5305	1.6245	2.0584	1.7122	1.1565	1.0452	5.2244	1.9071	1.9384	1.4749	1.0483	0.7606	3.7138	1.9356	1.1317	1.0342	1.9294	1.4412	2.7628	3.6208	1.1077	0.3691	1.2007	1.1376
LPC(18:1)	9.4438	9.0814	14.4403	9.2717	10.6495	10.749	10.2929	9.5394	8.5786	6.736	7.3061	12.5631	9.5481	8.9692	9.8991	11.9991	10.2475	13.5528	9.4726	12.0164	11.0251	13.4636	15.4166	13.2514	7.843	6.7033	14.3262	13.922	12.6924	8.077	15.452	17.4892	15.2891	11.3058	12.5215	12.2153	9.0073	12.2715	13.6353	12.9282	10.879	11.2299	8.8863	14.3271	11.3696	12.9419	6.2509	7.4381	9.6698	11.4156	7.9995	10.9223	10.3165	11.0389	13.7329	13.0191	8.6272	13.8811	7.5893	10.0988	15.7304	11.1606	10.3601	11.9958	9.9631	12.4108	15.8889	10.945	10.5404	10.2167	13.012	10.5478	13.3395	14.968	13.6652	11.2106	10.7589	16.6077	8.9269	11.1284	11.8081	15.9382	10.9576	11.5138	6.0887	6.7502	6.7448	9.0143	5.3997	5.5435	12.6888	12.5779	9.2969	8.3952	12.4744	16.7741	8.1776	9.6829	9.1649	9.6424	7.7679	9.2891	6.4755	9.2248	9.1044	10.2464	8.1079	7.8629	14.1475	17.8889	15.8768	13.2202	9.7149	6.3497	11.7008	11.1964	13.8043	9.5416	9.9434	6.6369	9.8545	14.4919	18.5589	9.2736	11.9489	15.776
LPE(16:0)	0.759	0.71	1.1634	0.965	0.9676	0.959	1.0358	0.8346	0.7729	0.4909	0.6292	0.9761	0.5911	0.682	1.2417	1.0671	0.7108	0.7925	0.5589	0.6314	0.9142	1.2072	1.0501	1.0546	0.6347	0.4992	0.9227	0.6988	0.7519	0.7157	1.7124	1.4527	0.8071	0.6828	1.1515	1.3123	0.8952	1.1055	1.3695	1.3955	1.0837	0.96	0.8307	1.0101	0.4411	0.6681	0.8294	0.8889	1.154	1.0056	0.5315	0.7757	1.1589	1.1466	0.7845	0.8196	0.568	0.8481	0.7573	0.9051	1.3758	0.6562	0.5041	0.48	0.7317	0.8312	1.0296	1.0594	0.6473	0.6517	1.0714	0.8153	0.6791	1.0556	0.8334	0.8936	1.143	1.7822	0.6085	0.5244	0.926	1.4856	0.8247	0.6837	0.4814	0.5325	0.3686	0.5705	0.7104	1.4468	0.8091	0.8578	0.8348	0.7249	1.094	1.5329	0.4361	0.542	0.6373	0.7276	0.5671	0.7701	0.551	0.4284	0.5458	0.6634	0.4493	0.4939	0.841	0.9633	0.8589	0.8897	0.5414	0.4393	1.1126	0.6829	0.904	0.8638	0.9608	0.7868	0.8717	1.7724	1.4957	0.62	0.5528	0.924
CER(22:0)	0.4886	0.4629	1.0797	0.4968	0.6221	0.5585	0.7295	0.4989	0.5688	0.8123	0.9265	0.9853	0.4101	0.4538	0.7334	0.6491	0.3475	0.413	0.746	0.814	0.7927	0.8651	0.9749	0.8987	0.6998	0.7924	0.5737	0.5716	0.657	1.1038	0.7513	0.7789	0.8321	0.8813	0.8345	0.8193	0.9522	0.9733	0.5903	0.6646	0.7448	0.6104	0.8825	0.8542	0.7197	0.7103	0.589	0.3387	0.8287	1.0871	0.4533	0.6023	0.6351	0.9929	0.8407	0.9955	0.6759	0.8218	0.5258	0.6858	0.6692	0.6061	0.5844	0.5958	0.6721	0.8128	0.661	0.6165	0.3509	0.5166	0.6646	0.7531	0.5748	0.6082	0.7542	0.8191	1.7108	1.1062	0.5017	0.5398	0.6659	0.6738	0.7684	0.8999	0.5779	0.6422	0.7662	1.2339	0.4367	0.4605	0.6886	0.6358	0.6711	0.6556	0.6028	0.7272	0.6295	0.5521	0.5043	0.4942	0.7618	0.7236	0.4135	0.416	0.7504	0.7723	0.6979	0.5771	0.5968	0.6758	0.6684	0.4785	0.6257	0.5214	0.8783	1.1775	0.9263	0.7681	0.4916	0.4214	0.6832	1.0529	0.803	0.5742	0.6511	0.6626
